,book_title, rating,price,stock,book_link,img_link
393,The Improbability of Love,One,£59.45,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,https://books.toscrape.com/j
394,The Art of Startup Fundraising,Three,£21.00,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,https://books.toscrape.com/j
395,Take Me Home Tonight (Rock Star Romance #3),Three,£53.98,"

    
        In stock
    
",https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,https://books.toscrape.com/j
396,Sleeping Giants (Themis Files #1),One,£48.74,"

    
        In stock
    
",https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,https://books.toscrape.com/j
397,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Two,£21.15,"

    
        In stock
    
",https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,https://books.toscrape.com/j
398,Playing with Fire,Three,£13.71,"

    
        In stock
    
",https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,https://books.toscrape.com/j
399,Off the Hook (Fishing for Trouble #1),Three,£47.67,"

    
        In stock
    
",https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,https://books.toscrape.com/j
400,Mothering Sunday,Two,£13.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,https://books.toscrape.com/j
401,"Mother, Can You Not?",Five,£16.89,"

    
        In stock
    
",https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,https://books.toscrape.com/j
402,M Train,One,£27.18,"

    
        In stock
    
",https://books.toscrape.com/catalogue/m-train_598/index.html,https://books.toscrape.com/j
403,Lilac Girls,Two,£17.28,"

    
        In stock
    
",https://books.toscrape.com/catalogue/lilac-girls_597/index.html,https://books.toscrape.com/j
404,Lies and Other Acts of Love,One,£45.14,"

    
        In stock
    
",https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,https://books.toscrape.com/j
405,Lab Girl,One,£40.85,"

    
        In stock
    
",https://books.toscrape.com/catalogue/lab-girl_595/index.html,https://books.toscrape.com/j
406,Keep Me Posted,Four,£20.46,"

    
        In stock
    
",https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,https://books.toscrape.com/j
407,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Three,£56.27,"

    
        In stock
    
",https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,https://books.toscrape.com/j
408,Grey (Fifty Shades #4),Four,£48.49,"

    
        In stock
    
",https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,https://books.toscrape.com/j
409,"Exit, Pursued by a Bear",Four,£51.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,https://books.toscrape.com/j
410,Daredevils,Three,£16.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/daredevils_590/index.html,https://books.toscrape.com/j
411,Cravings: Recipes for What You Want to Eat,Three,£20.50,"

    
        In stock
    
",https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,https://books.toscrape.com/j
412,Born for This: How to Find the Work You Were Meant to Do,Five,£21.59,"

    
        In stock
    
",https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,https://books.toscrape.com/j
413,Arena,Four,£21.36,"

    
        In stock
    
",https://books.toscrape.com/catalogue/arena_587/index.html,https://books.toscrape.com/j
414,Adultery,Five,£20.88,"

    
        In stock
    
",https://books.toscrape.com/catalogue/adultery_586/index.html,https://books.toscrape.com/j
415,A Mother's Reckoning: Living in the Aftermath of Tragedy,Three,£19.53,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,https://books.toscrape.com/j
416,A Gentleman's Position (Society of Gentlemen #3),Five,£14.75,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,https://books.toscrape.com/j
417,11/22/63,Three,£48.48,"

    
        In stock
    
",https://books.toscrape.com/catalogue/112263_583/index.html,https://books.toscrape.com/j
418,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Two,£24.57,"

    
        In stock
    
",https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,https://books.toscrape.com/j
419,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Five,£49.71,"

    
        In stock
    
",https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,https://books.toscrape.com/j
420,Without Shame,Five,£48.27,"

    
        In stock
    
",https://books.toscrape.com/catalogue/without-shame_580/index.html,https://books.toscrape.com/j
421,Watchmen,Four,£58.05,"

    
        In stock
    
",https://books.toscrape.com/catalogue/watchmen_579/index.html,https://books.toscrape.com/j
422,Unlimited Intuition Now,Four,£58.87,"

    
        In stock
    
",https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,https://books.toscrape.com/j
423,Underlying Notes,Two,£11.82,"

    
        In stock
    
",https://books.toscrape.com/catalogue/underlying-notes_577/index.html,https://books.toscrape.com/j
424,The Shack,One,£28.03,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-shack_576/index.html,https://books.toscrape.com/j
425,The New Brand You: Your New Image Makes the Sale for You,Five,£44.05,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,https://books.toscrape.com/j
426,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Four,£12.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,https://books.toscrape.com/j
427,The Flowers Lied,Two,£16.68,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,https://books.toscrape.com/j
428,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",One,£55.91,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,https://books.toscrape.com/j
429,The Book of Mormon,Three,£24.57,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,https://books.toscrape.com/j
430,The Art and Science of Low Carbohydrate Living,Five,£52.98,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,https://books.toscrape.com/j
431,The Alien Club,One,£54.40,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-alien-club_569/index.html,https://books.toscrape.com/j
432,Suzie Snowflake: One beautiful flake (a self-esteem story),Five,£54.81,"

    
        In stock
    
",https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,https://books.toscrape.com/j
433,Nap-a-Roo,One,£25.08,"

    
        In stock
    
",https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,https://books.toscrape.com/j
434,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Four,£10.41,"

    
        In stock
    
",https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,https://books.toscrape.com/j
435,Modern Day Fables,Two,£47.44,"

    
        In stock
    
",https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,https://books.toscrape.com/j
436,If I Gave You God's Phone Number....: Searching for Spirituality in America,One,£20.91,"

    
        In stock
    
",https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,https://books.toscrape.com/j
437,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Four,£33.95,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,https://books.toscrape.com/j
438,Dress Your Family in Corduroy and Denim,Three,£43.68,"

    
        In stock
    
",https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,https://books.toscrape.com/j
439,Don't Forget Steven,One,£33.23,"

    
        In stock
    
",https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,https://books.toscrape.com/j
440,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Two,£35.92,"

    
        In stock
    
",https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,https://books.toscrape.com/j
441,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Four,£48.63,"

    
        In stock
    
",https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,https://books.toscrape.com/j
442,A Shard of Ice (The Black Symphony Saga #1),Three,£56.63,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,https://books.toscrape.com/j
443,A Hero's Curse (The Unseen Chronicles #1),Three,£50.49,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,https://books.toscrape.com/j
444,23 Degrees South: A Tropical Tale of Changing Whether...,Two,£35.79,"

    
        In stock
    
",https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,https://books.toscrape.com/j
445,"Zero to One: Notes on Startups, or How to Build the Future",Three,£34.06,"

    
        In stock
    
",https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,https://books.toscrape.com/j
446,Why Not Me?,One,£17.76,"

    
        In stock
    
",https://books.toscrape.com/catalogue/why-not-me_554/index.html,https://books.toscrape.com/j
447,When Breath Becomes Air,Two,£39.36,"

    
        In stock
    
",https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,https://books.toscrape.com/j
448,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Two,£36.94,"

    
        In stock
    
",https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,https://books.toscrape.com/j
449,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Five,£43.62,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,https://books.toscrape.com/j
450,The New Drawing on the Right Side of the Brain,Three,£43.02,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,https://books.toscrape.com/j
451,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Four,£28.45,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,https://books.toscrape.com/j
452,The Martian (The Martian #1),Two,£41.39,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,https://books.toscrape.com/j
453,The High Mountains of Portugal,One,£51.15,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,https://books.toscrape.com/j
454,The Grownup,One,£35.88,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-grownup_546/index.html,https://books.toscrape.com/j
455,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,One,£36.91,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,https://books.toscrape.com/j
456,South of Sunshine,One,£28.93,"

    
        In stock
    
",https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,https://books.toscrape.com/j
457,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Five,£38.89,"

    
        In stock
    
",https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,https://books.toscrape.com/j
458,Silence in the Dark (Logan Point #4),Three,£58.33,"

    
        In stock
    
",https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,https://books.toscrape.com/j
459,Shadows of the Past (Logan Point #1),Five,£39.67,"

    
        In stock
    
",https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,https://books.toscrape.com/j
460,Roller Girl,Five,£14.10,"

    
        In stock
    
",https://books.toscrape.com/catalogue/roller-girl_540/index.html,https://books.toscrape.com/j
461,Rising Strong,Three,£21.82,"

    
        In stock
    
",https://books.toscrape.com/catalogue/rising-strong_539/index.html,https://books.toscrape.com/j
